Date,Year,Quarter,Month,Month_Number,Month_Name,Month_Short,Year_Month,Day_of_Month,Day_Name,Day_of_Week,Is_Weekend
2024-06-08,2024,Q2,6,6,June,Jun,2024-06,8,Saturday,6,Weekend
2024-06-09,2024,Q2,6,6,June,Jun,2024-06,9,Sunday,7,Weekend
2024-06-10,2024,Q2,6,6,June,Jun,2024-06,10,Monday,1,Weekday
2024-06-11,2024,Q2,6,6,June,Jun,2024-06,11,Tuesday,2,Weekday
2024-06-12,2024,Q2,6,6,June,Jun,2024-06,12,Wednesday,3,Weekday
2024-06-13,2024,Q2,6,6,June,Jun,2024-06,13,Thursday,4,Weekday
2024-06-14,2024,Q2,6,6,June,Jun,2024-06,14,Friday,5,Weekday
2024-06-15,2024,Q2,6,6,June,Jun,2024-06,15,Saturday,6,Weekend
2024-06-16,2024,Q2,6,6,June,Jun,2024-06,16,Sunday,7,Weekend
2024-06-17,2024,Q2,6,6,June,Jun,2024-06,17,Monday,1,Weekday
2024-06-18,2024,Q2,6,6,June,Jun,2024-06,18,Tuesday,2,Weekday
2024-06-19,2024,Q2,6,6,June,Jun,2024-06,19,Wednesday,3,Weekday
2024-06-20,2024,Q2,6,6,June,Jun,2024-06,20,Thursday,4,Weekday
2024-06-21,2024,Q2,6,6,June,Jun,2024-06,21,Friday,5,Weekday
2024-06-22,2024,Q2,6,6,June,Jun,2024-06,22,Saturday,6,Weekend
2024-06-23,2024,Q2,6,6,June,Jun,2024-06,23,Sunday,7,Weekend
2024-06-24,2024,Q2,6,6,June,Jun,2024-06,24,Monday,1,Weekday
2024-06-25,2024,Q2,6,6,June,Jun,2024-06,25,Tuesday,2,Weekday
2024-06-26,2024,Q2,6,6,June,Jun,2024-06,26,Wednesday,3,Weekday
2024-06-27,2024,Q2,6,6,June,Jun,2024-06,27,Thursday,4,Weekday
2024-06-28,2024,Q2,6,6,June,Jun,2024-06,28,Friday,5,Weekday
2024-06-29,2024,Q2,6,6,June,Jun,2024-06,29,Saturday,6,Weekend
2024-06-30,2024,Q2,6,6,June,Jun,2024-06,30,Sunday,7,Weekend
2024-07-01,2024,Q3,7,7,July,Jul,2024-07,1,Monday,1,Weekday
2024-07-02,2024,Q3,7,7,July,Jul,2024-07,2,Tuesday,2,Weekday
2024-07-03,2024,Q3,7,7,July,Jul,2024-07,3,Wednesday,3,Weekday
2024-07-04,2024,Q3,7,7,July,Jul,2024-07,4,Thursday,4,Weekday
2024-07-05,2024,Q3,7,7,July,Jul,2024-07,5,Friday,5,Weekday
2024-07-06,2024,Q3,7,7,July,Jul,2024-07,6,Saturday,6,Weekend
2024-07-07,2024,Q3,7,7,July,Jul,2024-07,7,Sunday,7,Weekend
2024-07-08,2024,Q3,7,7,July,Jul,2024-07,8,Monday,1,Weekday
2024-07-09,2024,Q3,7,7,July,Jul,2024-07,9,Tuesday,2,Weekday
2024-07-10,2024,Q3,7,7,July,Jul,2024-07,10,Wednesday,3,Weekday
2024-07-11,2024,Q3,7,7,July,Jul,2024-07,11,Thursday,4,Weekday
2024-07-12,2024,Q3,7,7,July,Jul,2024-07,12,Friday,5,Weekday
2024-07-13,2024,Q3,7,7,July,Jul,2024-07,13,Saturday,6,Weekend
2024-07-14,2024,Q3,7,7,July,Jul,2024-07,14,Sunday,7,Weekend
2024-07-15,2024,Q3,7,7,July,Jul,2024-07,15,Monday,1,Weekday
2024-07-16,2024,Q3,7,7,July,Jul,2024-07,16,Tuesday,2,Weekday
2024-07-17,2024,Q3,7,7,July,Jul,2024-07,17,Wednesday,3,Weekday
2024-07-18,2024,Q3,7,7,July,Jul,2024-07,18,Thursday,4,Weekday
2024-07-19,2024,Q3,7,7,July,Jul,2024-07,19,Friday,5,Weekday
2024-07-20,2024,Q3,7,7,July,Jul,2024-07,20,Saturday,6,Weekend
2024-07-21,2024,Q3,7,7,July,Jul,2024-07,21,Sunday,7,Weekend
2024-07-22,2024,Q3,7,7,July,Jul,2024-07,22,Monday,1,Weekday
2024-07-23,2024,Q3,7,7,July,Jul,2024-07,23,Tuesday,2,Weekday
2024-07-24,2024,Q3,7,7,July,Jul,2024-07,24,Wednesday,3,Weekday
2024-07-25,2024,Q3,7,7,July,Jul,2024-07,25,Thursday,4,Weekday
2024-07-26,2024,Q3,7,7,July,Jul,2024-07,26,Friday,5,Weekday
2024-07-27,2024,Q3,7,7,July,Jul,2024-07,27,Saturday,6,Weekend
2024-07-28,2024,Q3,7,7,July,Jul,2024-07,28,Sunday,7,Weekend
2024-07-29,2024,Q3,7,7,July,Jul,2024-07,29,Monday,1,Weekday
2024-07-30,2024,Q3,7,7,July,Jul,2024-07,30,Tuesday,2,Weekday
2024-07-31,2024,Q3,7,7,July,Jul,2024-07,31,Wednesday,3,Weekday
2024-08-01,2024,Q3,8,8,August,Aug,2024-08,1,Thursday,4,Weekday
2024-08-02,2024,Q3,8,8,August,Aug,2024-08,2,Friday,5,Weekday
2024-08-03,2024,Q3,8,8,August,Aug,2024-08,3,Saturday,6,Weekend
2024-08-04,2024,Q3,8,8,August,Aug,2024-08,4,Sunday,7,Weekend
2024-08-05,2024,Q3,8,8,August,Aug,2024-08,5,Monday,1,Weekday
2024-08-06,2024,Q3,8,8,August,Aug,2024-08,6,Tuesday,2,Weekday
2024-08-07,2024,Q3,8,8,August,Aug,2024-08,7,Wednesday,3,Weekday
2024-08-08,2024,Q3,8,8,August,Aug,2024-08,8,Thursday,4,Weekday
2024-08-09,2024,Q3,8,8,August,Aug,2024-08,9,Friday,5,Weekday
2024-08-10,2024,Q3,8,8,August,Aug,2024-08,10,Saturday,6,Weekend
2024-08-11,2024,Q3,8,8,August,Aug,2024-08,11,Sunday,7,Weekend
2024-08-12,2024,Q3,8,8,August,Aug,2024-08,12,Monday,1,Weekday
2024-08-13,2024,Q3,8,8,August,Aug,2024-08,13,Tuesday,2,Weekday
2024-08-14,2024,Q3,8,8,August,Aug,2024-08,14,Wednesday,3,Weekday
2024-08-15,2024,Q3,8,8,August,Aug,2024-08,15,Thursday,4,Weekday
2024-08-16,2024,Q3,8,8,August,Aug,2024-08,16,Friday,5,Weekday
2024-08-17,2024,Q3,8,8,August,Aug,2024-08,17,Saturday,6,Weekend
2024-08-18,2024,Q3,8,8,August,Aug,2024-08,18,Sunday,7,Weekend
2024-08-19,2024,Q3,8,8,August,Aug,2024-08,19,Monday,1,Weekday
2024-08-20,2024,Q3,8,8,August,Aug,2024-08,20,Tuesday,2,Weekday
2024-08-21,2024,Q3,8,8,August,Aug,2024-08,21,Wednesday,3,Weekday
2024-08-22,2024,Q3,8,8,August,Aug,2024-08,22,Thursday,4,Weekday
2024-08-23,2024,Q3,8,8,August,Aug,2024-08,23,Friday,5,Weekday
2024-08-24,2024,Q3,8,8,August,Aug,2024-08,24,Saturday,6,Weekend
2024-08-25,2024,Q3,8,8,August,Aug,2024-08,25,Sunday,7,Weekend
2024-08-26,2024,Q3,8,8,August,Aug,2024-08,26,Monday,1,Weekday
2024-08-27,2024,Q3,8,8,August,Aug,2024-08,27,Tuesday,2,Weekday
2024-08-28,2024,Q3,8,8,August,Aug,2024-08,28,Wednesday,3,Weekday
2024-08-29,2024,Q3,8,8,August,Aug,2024-08,29,Thursday,4,Weekday
2024-08-30,2024,Q3,8,8,August,Aug,2024-08,30,Friday,5,Weekday
2024-08-31,2024,Q3,8,8,August,Aug,2024-08,31,Saturday,6,Weekend
2024-09-01,2024,Q3,9,9,September,Sep,2024-09,1,Sunday,7,Weekend
2024-09-02,2024,Q3,9,9,September,Sep,2024-09,2,Monday,1,Weekday
2024-09-03,2024,Q3,9,9,September,Sep,2024-09,3,Tuesday,2,Weekday
2024-09-04,2024,Q3,9,9,September,Sep,2024-09,4,Wednesday,3,Weekday
2024-09-05,2024,Q3,9,9,September,Sep,2024-09,5,Thursday,4,Weekday
2024-09-06,2024,Q3,9,9,September,Sep,2024-09,6,Friday,5,Weekday
2024-09-07,2024,Q3,9,9,September,Sep,2024-09,7,Saturday,6,Weekend
2024-09-08,2024,Q3,9,9,September,Sep,2024-09,8,Sunday,7,Weekend
2024-09-09,2024,Q3,9,9,September,Sep,2024-09,9,Monday,1,Weekday
2024-09-10,2024,Q3,9,9,September,Sep,2024-09,10,Tuesday,2,Weekday
2024-09-11,2024,Q3,9,9,September,Sep,2024-09,11,Wednesday,3,Weekday
2024-09-12,2024,Q3,9,9,September,Sep,2024-09,12,Thursday,4,Weekday
2024-09-13,2024,Q3,9,9,September,Sep,2024-09,13,Friday,5,Weekday
2024-09-14,2024,Q3,9,9,September,Sep,2024-09,14,Saturday,6,Weekend
2024-09-15,2024,Q3,9,9,September,Sep,2024-09,15,Sunday,7,Weekend
2024-09-16,2024,Q3,9,9,September,Sep,2024-09,16,Monday,1,Weekday
2024-09-17,2024,Q3,9,9,September,Sep,2024-09,17,Tuesday,2,Weekday
2024-09-18,2024,Q3,9,9,September,Sep,2024-09,18,Wednesday,3,Weekday
2024-09-19,2024,Q3,9,9,September,Sep,2024-09,19,Thursday,4,Weekday
2024-09-20,2024,Q3,9,9,September,Sep,2024-09,20,Friday,5,Weekday
2024-09-21,2024,Q3,9,9,September,Sep,2024-09,21,Saturday,6,Weekend
2024-09-22,2024,Q3,9,9,September,Sep,2024-09,22,Sunday,7,Weekend
2024-09-23,2024,Q3,9,9,September,Sep,2024-09,23,Monday,1,Weekday
2024-09-24,2024,Q3,9,9,September,Sep,2024-09,24,Tuesday,2,Weekday
2024-09-25,2024,Q3,9,9,September,Sep,2024-09,25,Wednesday,3,Weekday
2024-09-26,2024,Q3,9,9,September,Sep,2024-09,26,Thursday,4,Weekday
2024-09-27,2024,Q3,9,9,September,Sep,2024-09,27,Friday,5,Weekday
2024-09-28,2024,Q3,9,9,September,Sep,2024-09,28,Saturday,6,Weekend
2024-09-29,2024,Q3,9,9,September,Sep,2024-09,29,Sunday,7,Weekend
2024-09-30,2024,Q3,9,9,September,Sep,2024-09,30,Monday,1,Weekday
2024-10-01,2024,Q4,10,10,October,Oct,2024-10,1,Tuesday,2,Weekday
2024-10-02,2024,Q4,10,10,October,Oct,2024-10,2,Wednesday,3,Weekday
2024-10-03,2024,Q4,10,10,October,Oct,2024-10,3,Thursday,4,Weekday
2024-10-04,2024,Q4,10,10,October,Oct,2024-10,4,Friday,5,Weekday
2024-10-05,2024,Q4,10,10,October,Oct,2024-10,5,Saturday,6,Weekend
2024-10-06,2024,Q4,10,10,October,Oct,2024-10,6,Sunday,7,Weekend
2024-10-07,2024,Q4,10,10,October,Oct,2024-10,7,Monday,1,Weekday
2024-10-08,2024,Q4,10,10,October,Oct,2024-10,8,Tuesday,2,Weekday
2024-10-09,2024,Q4,10,10,October,Oct,2024-10,9,Wednesday,3,Weekday
2024-10-10,2024,Q4,10,10,October,Oct,2024-10,10,Thursday,4,Weekday
2024-10-11,2024,Q4,10,10,October,Oct,2024-10,11,Friday,5,Weekday
2024-10-12,2024,Q4,10,10,October,Oct,2024-10,12,Saturday,6,Weekend
2024-10-13,2024,Q4,10,10,October,Oct,2024-10,13,Sunday,7,Weekend
2024-10-14,2024,Q4,10,10,October,Oct,2024-10,14,Monday,1,Weekday
2024-10-15,2024,Q4,10,10,October,Oct,2024-10,15,Tuesday,2,Weekday
2024-10-16,2024,Q4,10,10,October,Oct,2024-10,16,Wednesday,3,Weekday
2024-10-17,2024,Q4,10,10,October,Oct,2024-10,17,Thursday,4,Weekday
2024-10-18,2024,Q4,10,10,October,Oct,2024-10,18,Friday,5,Weekday
2024-10-19,2024,Q4,10,10,October,Oct,2024-10,19,Saturday,6,Weekend
2024-10-20,2024,Q4,10,10,October,Oct,2024-10,20,Sunday,7,Weekend
2024-10-21,2024,Q4,10,10,October,Oct,2024-10,21,Monday,1,Weekday
2024-10-22,2024,Q4,10,10,October,Oct,2024-10,22,Tuesday,2,Weekday
2024-10-23,2024,Q4,10,10,October,Oct,2024-10,23,Wednesday,3,Weekday
2024-10-24,2024,Q4,10,10,October,Oct,2024-10,24,Thursday,4,Weekday
2024-10-25,2024,Q4,10,10,October,Oct,2024-10,25,Friday,5,Weekday
2024-10-26,2024,Q4,10,10,October,Oct,2024-10,26,Saturday,6,Weekend
2024-10-27,2024,Q4,10,10,October,Oct,2024-10,27,Sunday,7,Weekend
2024-10-28,2024,Q4,10,10,October,Oct,2024-10,28,Monday,1,Weekday
2024-10-29,2024,Q4,10,10,October,Oct,2024-10,29,Tuesday,2,Weekday
2024-10-30,2024,Q4,10,10,October,Oct,2024-10,30,Wednesday,3,Weekday
2024-10-31,2024,Q4,10,10,October,Oct,2024-10,31,Thursday,4,Weekday
2024-11-01,2024,Q4,11,11,November,Nov,2024-11,1,Friday,5,Weekday
2024-11-02,2024,Q4,11,11,November,Nov,2024-11,2,Saturday,6,Weekend
2024-11-03,2024,Q4,11,11,November,Nov,2024-11,3,Sunday,7,Weekend
2024-11-04,2024,Q4,11,11,November,Nov,2024-11,4,Monday,1,Weekday
2024-11-05,2024,Q4,11,11,November,Nov,2024-11,5,Tuesday,2,Weekday
2024-11-06,2024,Q4,11,11,November,Nov,2024-11,6,Wednesday,3,Weekday
2024-11-07,2024,Q4,11,11,November,Nov,2024-11,7,Thursday,4,Weekday
2024-11-08,2024,Q4,11,11,November,Nov,2024-11,8,Friday,5,Weekday
2024-11-09,2024,Q4,11,11,November,Nov,2024-11,9,Saturday,6,Weekend
2024-11-10,2024,Q4,11,11,November,Nov,2024-11,10,Sunday,7,Weekend
2024-11-11,2024,Q4,11,11,November,Nov,2024-11,11,Monday,1,Weekday
2024-11-12,2024,Q4,11,11,November,Nov,2024-11,12,Tuesday,2,Weekday
2024-11-13,2024,Q4,11,11,November,Nov,2024-11,13,Wednesday,3,Weekday
2024-11-14,2024,Q4,11,11,November,Nov,2024-11,14,Thursday,4,Weekday
2024-11-15,2024,Q4,11,11,November,Nov,2024-11,15,Friday,5,Weekday
2024-11-16,2024,Q4,11,11,November,Nov,2024-11,16,Saturday,6,Weekend
2024-11-17,2024,Q4,11,11,November,Nov,2024-11,17,Sunday,7,Weekend
2024-11-18,2024,Q4,11,11,November,Nov,2024-11,18,Monday,1,Weekday
2024-11-19,2024,Q4,11,11,November,Nov,2024-11,19,Tuesday,2,Weekday
2024-11-20,2024,Q4,11,11,November,Nov,2024-11,20,Wednesday,3,Weekday
2024-11-21,2024,Q4,11,11,November,Nov,2024-11,21,Thursday,4,Weekday
2024-11-22,2024,Q4,11,11,November,Nov,2024-11,22,Friday,5,Weekday
2024-11-23,2024,Q4,11,11,November,Nov,2024-11,23,Saturday,6,Weekend
2024-11-24,2024,Q4,11,11,November,Nov,2024-11,24,Sunday,7,Weekend
2024-11-25,2024,Q4,11,11,November,Nov,2024-11,25,Monday,1,Weekday
2024-11-26,2024,Q4,11,11,November,Nov,2024-11,26,Tuesday,2,Weekday
2024-11-27,2024,Q4,11,11,November,Nov,2024-11,27,Wednesday,3,Weekday
2024-11-28,2024,Q4,11,11,November,Nov,2024-11,28,Thursday,4,Weekday
2024-11-29,2024,Q4,11,11,November,Nov,2024-11,29,Friday,5,Weekday
2024-11-30,2024,Q4,11,11,November,Nov,2024-11,30,Saturday,6,Weekend
2024-12-01,2024,Q4,12,12,December,Dec,2024-12,1,Sunday,7,Weekend
2024-12-02,2024,Q4,12,12,December,Dec,2024-12,2,Monday,1,Weekday
2024-12-03,2024,Q4,12,12,December,Dec,2024-12,3,Tuesday,2,Weekday
2024-12-04,2024,Q4,12,12,December,Dec,2024-12,4,Wednesday,3,Weekday
2024-12-05,2024,Q4,12,12,December,Dec,2024-12,5,Thursday,4,Weekday
2024-12-06,2024,Q4,12,12,December,Dec,2024-12,6,Friday,5,Weekday
2024-12-07,2024,Q4,12,12,December,Dec,2024-12,7,Saturday,6,Weekend
2024-12-08,2024,Q4,12,12,December,Dec,2024-12,8,Sunday,7,Weekend
2024-12-09,2024,Q4,12,12,December,Dec,2024-12,9,Monday,1,Weekday
2024-12-10,2024,Q4,12,12,December,Dec,2024-12,10,Tuesday,2,Weekday
2024-12-11,2024,Q4,12,12,December,Dec,2024-12,11,Wednesday,3,Weekday
2024-12-12,2024,Q4,12,12,December,Dec,2024-12,12,Thursday,4,Weekday
2024-12-13,2024,Q4,12,12,December,Dec,2024-12,13,Friday,5,Weekday
2024-12-14,2024,Q4,12,12,December,Dec,2024-12,14,Saturday,6,Weekend
2024-12-15,2024,Q4,12,12,December,Dec,2024-12,15,Sunday,7,Weekend
2024-12-16,2024,Q4,12,12,December,Dec,2024-12,16,Monday,1,Weekday
2024-12-17,2024,Q4,12,12,December,Dec,2024-12,17,Tuesday,2,Weekday
2024-12-18,2024,Q4,12,12,December,Dec,2024-12,18,Wednesday,3,Weekday
2024-12-19,2024,Q4,12,12,December,Dec,2024-12,19,Thursday,4,Weekday
2024-12-20,2024,Q4,12,12,December,Dec,2024-12,20,Friday,5,Weekday
2024-12-21,2024,Q4,12,12,December,Dec,2024-12,21,Saturday,6,Weekend
2024-12-22,2024,Q4,12,12,December,Dec,2024-12,22,Sunday,7,Weekend
2024-12-23,2024,Q4,12,12,December,Dec,2024-12,23,Monday,1,Weekday
2024-12-24,2024,Q4,12,12,December,Dec,2024-12,24,Tuesday,2,Weekday
2024-12-25,2024,Q4,12,12,December,Dec,2024-12,25,Wednesday,3,Weekday
2024-12-26,2024,Q4,12,12,December,Dec,2024-12,26,Thursday,4,Weekday
2024-12-27,2024,Q4,12,12,December,Dec,2024-12,27,Friday,5,Weekday
2024-12-28,2024,Q4,12,12,December,Dec,2024-12,28,Saturday,6,Weekend
2024-12-29,2024,Q4,12,12,December,Dec,2024-12,29,Sunday,7,Weekend
2024-12-30,2024,Q4,12,12,December,Dec,2024-12,30,Monday,1,Weekday
2024-12-31,2024,Q4,12,12,December,Dec,2024-12,31,Tuesday,2,Weekday
2025-01-01,2025,Q1,1,1,January,Jan,2025-01,1,Wednesday,3,Weekday
2025-01-02,2025,Q1,1,1,January,Jan,2025-01,2,Thursday,4,Weekday
2025-01-03,2025,Q1,1,1,January,Jan,2025-01,3,Friday,5,Weekday
2025-01-04,2025,Q1,1,1,January,Jan,2025-01,4,Saturday,6,Weekend
2025-01-05,2025,Q1,1,1,January,Jan,2025-01,5,Sunday,7,Weekend
2025-01-06,2025,Q1,1,1,January,Jan,2025-01,6,Monday,1,Weekday
2025-01-07,2025,Q1,1,1,January,Jan,2025-01,7,Tuesday,2,Weekday
2025-01-08,2025,Q1,1,1,January,Jan,2025-01,8,Wednesday,3,Weekday
2025-01-09,2025,Q1,1,1,January,Jan,2025-01,9,Thursday,4,Weekday
2025-01-10,2025,Q1,1,1,January,Jan,2025-01,10,Friday,5,Weekday
2025-01-11,2025,Q1,1,1,January,Jan,2025-01,11,Saturday,6,Weekend
2025-01-12,2025,Q1,1,1,January,Jan,2025-01,12,Sunday,7,Weekend
2025-01-13,2025,Q1,1,1,January,Jan,2025-01,13,Monday,1,Weekday
2025-01-14,2025,Q1,1,1,January,Jan,2025-01,14,Tuesday,2,Weekday
2025-01-15,2025,Q1,1,1,January,Jan,2025-01,15,Wednesday,3,Weekday
2025-01-16,2025,Q1,1,1,January,Jan,2025-01,16,Thursday,4,Weekday
2025-01-17,2025,Q1,1,1,January,Jan,2025-01,17,Friday,5,Weekday
2025-01-18,2025,Q1,1,1,January,Jan,2025-01,18,Saturday,6,Weekend
2025-01-19,2025,Q1,1,1,January,Jan,2025-01,19,Sunday,7,Weekend
2025-01-20,2025,Q1,1,1,January,Jan,2025-01,20,Monday,1,Weekday
2025-01-21,2025,Q1,1,1,January,Jan,2025-01,21,Tuesday,2,Weekday
2025-01-22,2025,Q1,1,1,January,Jan,2025-01,22,Wednesday,3,Weekday
2025-01-23,2025,Q1,1,1,January,Jan,2025-01,23,Thursday,4,Weekday
2025-01-24,2025,Q1,1,1,January,Jan,2025-01,24,Friday,5,Weekday
2025-01-25,2025,Q1,1,1,January,Jan,2025-01,25,Saturday,6,Weekend
2025-01-26,2025,Q1,1,1,January,Jan,2025-01,26,Sunday,7,Weekend
2025-01-27,2025,Q1,1,1,January,Jan,2025-01,27,Monday,1,Weekday
2025-01-28,2025,Q1,1,1,January,Jan,2025-01,28,Tuesday,2,Weekday
2025-01-29,2025,Q1,1,1,January,Jan,2025-01,29,Wednesday,3,Weekday
2025-01-30,2025,Q1,1,1,January,Jan,2025-01,30,Thursday,4,Weekday
2025-01-31,2025,Q1,1,1,January,Jan,2025-01,31,Friday,5,Weekday
2025-02-01,2025,Q1,2,2,February,Feb,2025-02,1,Saturday,6,Weekend
2025-02-02,2025,Q1,2,2,February,Feb,2025-02,2,Sunday,7,Weekend
2025-02-03,2025,Q1,2,2,February,Feb,2025-02,3,Monday,1,Weekday
2025-02-04,2025,Q1,2,2,February,Feb,2025-02,4,Tuesday,2,Weekday
2025-02-05,2025,Q1,2,2,February,Feb,2025-02,5,Wednesday,3,Weekday
2025-02-06,2025,Q1,2,2,February,Feb,2025-02,6,Thursday,4,Weekday
2025-02-07,2025,Q1,2,2,February,Feb,2025-02,7,Friday,5,Weekday
2025-02-08,2025,Q1,2,2,February,Feb,2025-02,8,Saturday,6,Weekend
2025-02-09,2025,Q1,2,2,February,Feb,2025-02,9,Sunday,7,Weekend
2025-02-10,2025,Q1,2,2,February,Feb,2025-02,10,Monday,1,Weekday
2025-02-11,2025,Q1,2,2,February,Feb,2025-02,11,Tuesday,2,Weekday
2025-02-12,2025,Q1,2,2,February,Feb,2025-02,12,Wednesday,3,Weekday
2025-02-13,2025,Q1,2,2,February,Feb,2025-02,13,Thursday,4,Weekday
2025-02-14,2025,Q1,2,2,February,Feb,2025-02,14,Friday,5,Weekday
2025-02-15,2025,Q1,2,2,February,Feb,2025-02,15,Saturday,6,Weekend
2025-02-16,2025,Q1,2,2,February,Feb,2025-02,16,Sunday,7,Weekend
2025-02-17,2025,Q1,2,2,February,Feb,2025-02,17,Monday,1,Weekday
2025-02-18,2025,Q1,2,2,February,Feb,2025-02,18,Tuesday,2,Weekday
2025-02-19,2025,Q1,2,2,February,Feb,2025-02,19,Wednesday,3,Weekday
2025-02-20,2025,Q1,2,2,February,Feb,2025-02,20,Thursday,4,Weekday
2025-02-21,2025,Q1,2,2,February,Feb,2025-02,21,Friday,5,Weekday
2025-02-22,2025,Q1,2,2,February,Feb,2025-02,22,Saturday,6,Weekend
2025-02-23,2025,Q1,2,2,February,Feb,2025-02,23,Sunday,7,Weekend
2025-02-24,2025,Q1,2,2,February,Feb,2025-02,24,Monday,1,Weekday
2025-02-25,2025,Q1,2,2,February,Feb,2025-02,25,Tuesday,2,Weekday
2025-02-26,2025,Q1,2,2,February,Feb,2025-02,26,Wednesday,3,Weekday
2025-02-27,2025,Q1,2,2,February,Feb,2025-02,27,Thursday,4,Weekday
2025-02-28,2025,Q1,2,2,February,Feb,2025-02,28,Friday,5,Weekday
2025-03-01,2025,Q1,3,3,March,Mar,2025-03,1,Saturday,6,Weekend
2025-03-02,2025,Q1,3,3,March,Mar,2025-03,2,Sunday,7,Weekend
2025-03-03,2025,Q1,3,3,March,Mar,2025-03,3,Monday,1,Weekday
2025-03-04,2025,Q1,3,3,March,Mar,2025-03,4,Tuesday,2,Weekday
2025-03-05,2025,Q1,3,3,March,Mar,2025-03,5,Wednesday,3,Weekday
2025-03-06,2025,Q1,3,3,March,Mar,2025-03,6,Thursday,4,Weekday
2025-03-07,2025,Q1,3,3,March,Mar,2025-03,7,Friday,5,Weekday
2025-03-08,2025,Q1,3,3,March,Mar,2025-03,8,Saturday,6,Weekend
2025-03-09,2025,Q1,3,3,March,Mar,2025-03,9,Sunday,7,Weekend
2025-03-10,2025,Q1,3,3,March,Mar,2025-03,10,Monday,1,Weekday
2025-03-11,2025,Q1,3,3,March,Mar,2025-03,11,Tuesday,2,Weekday
2025-03-12,2025,Q1,3,3,March,Mar,2025-03,12,Wednesday,3,Weekday
2025-03-13,2025,Q1,3,3,March,Mar,2025-03,13,Thursday,4,Weekday
2025-03-14,2025,Q1,3,3,March,Mar,2025-03,14,Friday,5,Weekday
2025-03-15,2025,Q1,3,3,March,Mar,2025-03,15,Saturday,6,Weekend
2025-03-16,2025,Q1,3,3,March,Mar,2025-03,16,Sunday,7,Weekend
2025-03-17,2025,Q1,3,3,March,Mar,2025-03,17,Monday,1,Weekday
2025-03-18,2025,Q1,3,3,March,Mar,2025-03,18,Tuesday,2,Weekday
2025-03-19,2025,Q1,3,3,March,Mar,2025-03,19,Wednesday,3,Weekday
2025-03-20,2025,Q1,3,3,March,Mar,2025-03,20,Thursday,4,Weekday
2025-03-21,2025,Q1,3,3,March,Mar,2025-03,21,Friday,5,Weekday
2025-03-22,2025,Q1,3,3,March,Mar,2025-03,22,Saturday,6,Weekend
2025-03-23,2025,Q1,3,3,March,Mar,2025-03,23,Sunday,7,Weekend
2025-03-24,2025,Q1,3,3,March,Mar,2025-03,24,Monday,1,Weekday
2025-03-25,2025,Q1,3,3,March,Mar,2025-03,25,Tuesday,2,Weekday
2025-03-26,2025,Q1,3,3,March,Mar,2025-03,26,Wednesday,3,Weekday
2025-03-27,2025,Q1,3,3,March,Mar,2025-03,27,Thursday,4,Weekday
2025-03-28,2025,Q1,3,3,March,Mar,2025-03,28,Friday,5,Weekday
2025-03-29,2025,Q1,3,3,March,Mar,2025-03,29,Saturday,6,Weekend
2025-03-30,2025,Q1,3,3,March,Mar,2025-03,30,Sunday,7,Weekend
2025-03-31,2025,Q1,3,3,March,Mar,2025-03,31,Monday,1,Weekday
2025-04-01,2025,Q2,4,4,April,Apr,2025-04,1,Tuesday,2,Weekday
2025-04-02,2025,Q2,4,4,April,Apr,2025-04,2,Wednesday,3,Weekday
2025-04-03,2025,Q2,4,4,April,Apr,2025-04,3,Thursday,4,Weekday
2025-04-04,2025,Q2,4,4,April,Apr,2025-04,4,Friday,5,Weekday
2025-04-05,2025,Q2,4,4,April,Apr,2025-04,5,Saturday,6,Weekend
2025-04-06,2025,Q2,4,4,April,Apr,2025-04,6,Sunday,7,Weekend
2025-04-07,2025,Q2,4,4,April,Apr,2025-04,7,Monday,1,Weekday
2025-04-08,2025,Q2,4,4,April,Apr,2025-04,8,Tuesday,2,Weekday
2025-04-09,2025,Q2,4,4,April,Apr,2025-04,9,Wednesday,3,Weekday
2025-04-10,2025,Q2,4,4,April,Apr,2025-04,10,Thursday,4,Weekday
2025-04-11,2025,Q2,4,4,April,Apr,2025-04,11,Friday,5,Weekday
2025-04-12,2025,Q2,4,4,April,Apr,2025-04,12,Saturday,6,Weekend
2025-04-13,2025,Q2,4,4,April,Apr,2025-04,13,Sunday,7,Weekend
2025-04-14,2025,Q2,4,4,April,Apr,2025-04,14,Monday,1,Weekday
2025-04-15,2025,Q2,4,4,April,Apr,2025-04,15,Tuesday,2,Weekday
2025-04-16,2025,Q2,4,4,April,Apr,2025-04,16,Wednesday,3,Weekday
2025-04-17,2025,Q2,4,4,April,Apr,2025-04,17,Thursday,4,Weekday
2025-04-18,2025,Q2,4,4,April,Apr,2025-04,18,Friday,5,Weekday
2025-04-19,2025,Q2,4,4,April,Apr,2025-04,19,Saturday,6,Weekend
2025-04-20,2025,Q2,4,4,April,Apr,2025-04,20,Sunday,7,Weekend
2025-04-21,2025,Q2,4,4,April,Apr,2025-04,21,Monday,1,Weekday
2025-04-22,2025,Q2,4,4,April,Apr,2025-04,22,Tuesday,2,Weekday
2025-04-23,2025,Q2,4,4,April,Apr,2025-04,23,Wednesday,3,Weekday
2025-04-24,2025,Q2,4,4,April,Apr,2025-04,24,Thursday,4,Weekday
2025-04-25,2025,Q2,4,4,April,Apr,2025-04,25,Friday,5,Weekday
2025-04-26,2025,Q2,4,4,April,Apr,2025-04,26,Saturday,6,Weekend
2025-04-27,2025,Q2,4,4,April,Apr,2025-04,27,Sunday,7,Weekend
